date,market-cap,trade-volume,hash-rate,cost-per-transaction,transaction-fees,n-unique-addresses,n-transactions,n-transactions-excluding-popular,estimated-transaction-volume
1473724800,9743639430.0,12709516.175455404,1863551.3525637945,5.4551679999404215,68.38732914,404798.0,241215.0,228878.0,237702.68313446
1473811200,9744519111.25,11326509.250925671,1751289.222891277,5.32955572573886,62.36523412,388645.0,231800.0,230842.0,219075.96933004
1473897600,9723634531.875,10859575.08725039,1728836.7969567731,5.206461442753474,59.69619981,397310.0,233488.0,210471.0,201325.56684136
1473984000,9687705824.0,15826419.301559234,1571669.8154152485,5.194687286612117,64.55642211,377920.0,213142.0,212506.0,187558.46533908
1474070400,9658620486.125,7779460.198927116,1829872.713662039,5.912943491933957,57.63998368,376568.0,215529.0,188780.0,152553.93536841
1474156800,9751671939.0,6954834.42997824,1627800.8802515073,5.9787309845583945,53.0225757,369331.0,191603.0,220874.0,165789.45297361
1474243200,9679951822.5,13372142.533441262,1493086.3246444862,4.713069626448324,66.12043758,399754.0,223540.0,244880.0,221106.77036805
1474329600,9683802530.0,29027519.158250164,1717610.5839895215,4.87216267740786,69.34697102,419627.0,247987.0,235825.0,243390.68069921
1474416000,9500151312.75,14634705.609575948,1863551.3525637945,5.349644374054769,64.96509855,408180.0,239216.0,228039.0,255024.37839166
1474502400,9481980780.0,14355952.057363158,1582896.0283825,4.710935436575278,62.72699094,391223.0,231227.0,219880.0,198504.19977754
1474588800,9592952323.5,12472092.762440188,1526764.9635462412,4.7609494277775175,60.05767564,389323.0,223187.0,206549.0,238546.44122813
1474675200,9583875364.375,6525990.941338596,1874777.5655310461,6.150660948614941,59.4740433,369379.0,210510.0,193345.0,168229.27836254
1474761600,9541084296.25,6985758.748221971,2230413.26476147,7.226087763731328,50.00651953,374974.0,197298.0,227516.0,256012.68642435
1474848000,9682117480.875,15611329.769091038,1834694.7823037894,5.207589258140846,60.52560461,430205.0,230769.0,238511.0,249096.67546451
1474934400,9602149537.5,14579936.517712481,2026558.2889499373,5.4086397844135865,63.63619115,425011.0,243008.0,230695.0,244254.97163798
1475020800,9610103889.75,20346645.90277418,1774737.4364768679,4.92474567059047,64.74431075,433852.0,234995.0,237287.0,248972.30350724
1475107200,9631379511.0,12216884.504326392,1714780.090649947,4.631343625424717,68.53955587,440834.0,242730.0,245515.0,254451.0728918
1475193600,9716425271.0,16705327.889886469,1702788.6214845623,4.488169153555146,68.45068728,442960.0,250943.0,208930.0,250909.16841779
1475280000,9767249440.0,22686988.344559554,1882660.6589653261,5.8018982365949245,58.7351644,391458.0,213930.0,188141.0,168997.84117002
1475366400,9698339801.0,11562593.899480939,1690797.1523191782,5.745871214912684,53.42262056,396449.0,192683.0,255570.0,161729.5057151
1475452800,9750081669.0,17690445.870382972,1822703.313138405,4.642438897661629,75.66885784,469732.0,260813.0,259375.0,250145.18047195
1475539200,9718674261.25,23862151.32722688,1894652.1281307102,4.722020037922423,71.03602966,477181.0,264662.0,261818.0,275755.56755322
1475625600,9762755868.75,32748237.896114662,2002575.3506191685,4.967302041065248,72.77844316,470499.0,266811.0,269284.0,243264.07425978
1475712000,9772903063.5,26863753.64907469,1930626.5356268636,4.676101821393498,77.72649993,497719.0,274486.0,262224.0,240794.15469559
1475798400,9867115218.875,22221917.84139443,1726771.5598153311,4.32506315272474,72.73818198,471181.0,268419.0,241852.0,232121.37199121
1475884800,9881956035.0,29728643.80123049,2171858.8043259205,5.398540930512073,67.51007174,439803.0,250672.0,202451.0,213666.13830229
1475971200,9802318240.0,21222263.792321637,2056197.684568919,6.018760605482045,58.27379152,410522.0,210548.0,220329.0,192461.47435225
1476057600,9854065877.25,23116856.38100145,1606404.441069468,4.490204211885337,68.34518804,421619.0,224774.0,258548.0,237992.23811281
1476144000,10207866900.75,41882993.08351015,1786321.7384692484,4.42220259690209,80.75501147,444786.0,263565.0,231243.0,304140.41611028
1476230400,10152323420.25,24177015.544394836,1863429.1516405828,5.08946759044204,69.03655168,400579.0,235664.0,225582.0,456876.35448109
1476316800,10152546965.625,56296677.021922745,1644958.147655135,4.626146087429175,67.12105979,400731.0,229703.0,235124.0,259949.23021749
1476403200,10216074251.625,29358873.293267153,1747768.0318835813,4.7299398534606825,68.01350542,423263.0,239724.0,206188.0,237995.08598891
1476489600,10189651485.0,14017411.023604922,1824875.4450549153,5.584892075729491,62.6006372,384627.0,210448.0,193764.0,202679.11780487
1476576000,10264938207.25,15385463.926390963,1670660.6187122467,5.478171560686585,57.54846761,383032.0,197876.0,233318.0,183192.39313358
1476662400,10182607559.25,13568019.080829352,1606404.441069468,4.404028231446601,72.44112233,435282.0,237232.0,246870.0,254761.97320232
1476748800,10183048859.25,21720391.236468986,1991941.5069261398,5.1183750258174,77.24037508,435277.0,251521.0,195522.0,339498.1625774
1476835200,10065628111.25,40308934.74436853,1619255.6765980234,5.146208929542537,63.05977367,406991.0,201025.0,265025.0,244660.60939269
1476921600,10085494744.5,18345512.554665778,1722065.5608264694,4.128771835582716,89.31863339,415474.0,270380.0,260621.0,290684.8808847
1477008000,10128718512.0,14008613.891748253,2107602.626683142,5.090640416025108,76.08109984,453739.0,265355.0,212078.0,249142.28943203
1477094400,10587003806.875,13568553.688843166,1878507.2821041849,5.911177442129644,66.62886636,392804.0,216708.0,187498.0,192181.57329366
1477180800,10504485907.75,19900672.856211733,1815470.1249865948,6.421773306514664,67.49823388,376683.0,191578.0,222000.0,158618.72073397
1477267200,10445223778.5,20324888.3717734,1802862.6935630767,5.392299970446278,81.14570038,433234.0,226980.0,231657.0,316549.22255413
1477353600,10491018708.625,22288622.30351003,1752432.9678690047,5.096787011101215,99.09135171,432977.0,237030.0,221026.0,297524.6545712
1477440000,10751191343.375,44865031.15067332,1752432.9678690047,5.556842685347951,125.06416902,431781.0,225924.0,321760.0,262305.9107617
1477526400,10933937742.5,36131321.21770813,2042403.8906099189,4.485591290081553,111.04197547,457806.0,326388.0,245721.0,413239.09050468
1477612800,11016448598.375,22349404.1599065,1916329.576374739,5.455601782555925,82.18591551,434269.0,250876.0,223780.0,281829.12422249
1477699200,11433877548.0,15115192.245199867,1878507.2821041849,6.038766700607946,73.16334719,416457.0,229689.0,202975.0,233724.65775297
1477785600,11232230640.0,26489236.672689494,2130655.910574545,7.3144316166860355,62.96767922,360327.0,209337.0,236627.0,255376.9341893
1477872000,11251559127.375,18741837.41861697,1853292.4192571486,5.580230440979322,76.30761672,458880.0,241778.0,242315.0,294128.47737399
1477958400,11722434158.625,25591017.709747355,1815470.1249865948,5.594295223888228,78.88304167,446989.0,246650.0,264422.0,287696.45703372
1478044800,11811455982.0,19866229.8841036,1676788.3793278965,4.801862916175411,79.52440935,461830.0,268418.0,267456.0,228569.33506146
1478131200,11015560588.125,16755125.577681024,1966759.302068811,5.122104896730792,79.22807198,457533.0,273338.0,243410.0,295884.41241749
1478217600,11304928421.875,14432748.706685813,1462462.0451280903,4.379595315708615,84.33985522,453192.0,248043.0,236682.0,280307.05762868
1478304000,11320441822.5,12319132.964775683,1885928.4864402674,5.673574510916251,74.56670338,426001.0,242032.0,222005.0,173724.65416883
1478390400,11416026125.0,11359826.806550382,1949214.67726041,6.24854299236228,71.77139104,429823.0,228420.0,268563.0,236685.84631255
1478476800,11260957290.125,17786517.7480325,1847956.771948181,4.925579793639461,91.27487749,483846.0,274281.0,289968.0,270740.91856269
1478563200,11371555020.0,18774731.952676114,2139073.24972084,5.2938510263851,89.25535917,503015.0,296060.0,265464.0,294404.74703082
1478649600,11575767274.75,21330877.48382009,1860614.01011221,5.153777090208676,83.73198606,474975.0,270095.0,266380.0,399624.83457231
1478736000,11422773691.875,26804422.492278427,2126416.0115568116,5.748729436037586,82.2928672,474281.0,271374.0,250080.0,262443.61350093
1478822400,11437973770.5,33314155.044447843,2063129.8207366678,5.931862729269047,72.74402535,444226.0,254619.0,224529.0,213426.02220137
1478908800,11243845495.5,15079718.405659718,2126416.0115568116,6.656963412789915,65.89536127,450559.0,228886.0,216563.0,169726.1923975
1478995200,11247332051.75,11710058.47249938,1809985.0574560955,5.88346854361226,63.15492634,411263.0,221328.0,266080.0,177264.2083607
1479081600,11300322593.75,26745481.446420282,2177044.9642129256,5.825637414992214,79.42615064,486756.0,270506.0,275530.0,238427.33527009
1479168000,11389639488.75,20977699.216424413,1974529.1535884677,5.161759465729966,81.45867865,514795.0,280352.0,286128.0,267596.06959962
1479254400,11832832521.125,23775580.353968643,2177044.9642129256,5.666283167608382,79.74219285,494246.0,291186.0,273640.0,365762.72513885
1479340800,11777848098.0,18396293.927808,2012500.8680805536,5.511586011561647,89.03665576,484633.0,277460.0,272098.0,339167.23861979
1479427200,11978185824.0,16139725.074413015,2073243.1371800625,5.247776964581138,83.54457183,488365.0,275925.0,245559.0,265255.37515345
1479513600,12049740050.25,11258173.04152307,1989192.739726816,5.5709513461614515,72.14751446,476358.0,249760.0,242796.0,201492.26302848
1479600000,11678347786.5,10790493.55460276,1807083.5452447836,4.992733535996042,73.70174219,438202.0,246537.0,283934.0,176064.91889499
1479686400,11823135341.875,19721035.416289408,1961175.9405757342,4.74482117799573,95.49432851,490392.0,287414.0,282436.0,261528.29875788
1479772800,11968547386.5,20077997.9098794,1877125.5431224885,4.6519743234875595,101.52105178,515387.0,285635.0,273901.0,298362.35515532
1479859200,11842534500.0,14993051.05091285,2059234.7376045212,5.201330850113388,108.95046532,505599.0,276924.0,329909.0,278393.60197025
1479945600,11801298448.5,15357872.532293279,2297377.530388717,4.836117092134898,137.18975526,489272.0,333466.0,311945.0,342722.47301271
1480032000,11852162087.0,17973313.885113414,2129276.7354822266,4.784690020769472,138.07167767,523079.0,315387.0,274803.0,263360.15257217
1480118400,11718620057.375,17068492.255287778,2157293.534633308,5.312613487300792,102.63163486,481755.0,279374.0,234044.0,250151.83535491
1480204800,11573276306.875,10243644.93459555,2017209.5388778986,5.727958813957571,81.15381886,454515.0,237389.0,295352.0,179648.58651783
1480291200,11713912056.0,15301931.73893629,2297377.530388717,5.291839844860103,109.57588157,515310.0,298530.0,290723.0,271509.89828593
1480377600,11707747473.75,19671152.5655045,2115268.335906686,4.9459884070029965,102.53218663,506247.0,294140.0,289146.0,307376.63395546
1480464000,11847589975.0,44854043.026322275,1989192.739726816,4.738078957989131,99.56774283,500015.0,292654.0,236205.0,276016.41746864
1480550400,12069035148.0,54177733.57533249,2045226.3380289804,6.0597396411681546,102.70561249,485327.0,239682.0,315002.0,259387.11483979
1480636800,12394634059.0,71128607.5418054,2052749.3168404368,4.670673133733881,121.34014523,513735.0,318263.0,284484.0,297726.02869817
1480723200,12242481351.0,36632649.452525035,2451895.0173371877,5.972635787996905,101.13526766,492197.0,287988.0,242653.0,202377.73332951
1480809600,12265688032.0,31411463.344155725,2109770.1311971154,6.053217823277959,92.63816666,457491.0,245650.0,274820.0,131451.42837108
1480896000,12116495500.5,30528384.492602374,2166790.945553794,5.455774732955415,106.12511446,548221.0,278001.0,316624.0,276149.23791113
1480982400,12112303227.375,36349743.369637854,2138280.538375455,4.713526334589202,119.47737538,540804.0,319762.0,306943.0,290179.8527432
1481068800,12284990287.5,58947752.62192145,2494660.6281046974,5.649355940649086,107.751729,539249.0,311361.0,279248.0,294814.12588415
1481155200,12312787200.0,49469080.76090559,2238066.9634996424,5.592677748950412,96.23895714,500354.0,282711.0,264834.0,283650.69092039
1481241600,12354007766.625,55218054.01763414,1924452.4845379093,5.1128240867008214,96.30486037,465342.0,268815.0,247017.0,278051.52303171
1481328000,12395528462.5,20372836.66994757,1881686.8737704,5.365144387370615,86.84229837,454665.0,250241.0,228523.0,193275.66787871
1481414400,12322438123.5,33991911.05897632,2679978.2747639026,8.009666304778944,77.34598554,439143.0,232844.0,265362.0,161208.9255033
1481500800,12460596315.0,57597031.98137848,2223811.759910473,5.907805139193894,93.1264006,498688.0,268662.0,287506.0,276318.05112749
1481587200,12503873910.0,41550985.515730955,2537426.2388722063,6.205063745449429,97.65573127,498359.0,291757.0,281967.0,256895.58980853
1481673600,12425971506.25,143134274.56983486,1981473.2988945881,4.956315673876568,94.82014754,495472.0,286328.0,278259.0,273363.43547253
1481760000,12472128285.0,208498259.7930426,1958064.637795502,4.641313458122001,100.43219466,479430.0,282685.0,274282.0,285532.10428844
1481846400,12573714999.375,134165115.23789297,2050571.6285574944,4.936658818193685,97.57905572,495266.0,279361.0,235086.0,307291.63428846
1481932800,12694529298.375,97175659.27985388,2235585.610081479,6.267996914837955,81.66348442,458680.0,239034.0,232272.0,233038.68609319
1482019200,12685169466.0,55303632.48432932,2173914.282906817,6.178457609695533,80.81959375,418498.0,235789.0,281182.0,197173.82749097
1482105600,12697576937.5,41076985.165461,2343510.432637137,5.566837820774191,104.70908587,508681.0,284852.0,292493.0,280515.0221934
1482192000,12756094676.0,31485218.71429535,2127660.7875258215,4.896235937088034,101.92528818,508908.0,296473.0,321356.0,308362.60757091
1482278400,13266978907.0,131253668.4078732,2451435.255192794,5.33409405743363,114.92502583,540310.0,325677.0,310432.0,388618.76777929
1482364800,13815565559.25,76636270.25602649,2451435.255192794,5.724799638761158,106.17675284,528878.0,314644.0,300356.0,384847.08366064
1482451200,14503611550.5,55509952.11563386,2343510.432637137,5.92333841190912,100.48771495,522516.0,304997.0,237189.0,431035.31929554
1482537600,14365259143.75,27475928.306425694,2112242.955732156,6.670388462886747,83.58322018,420206.0,240820.0,195740.0,223986.76289368
1482624000,14372404881.25,15757955.971683078,2574777.9095421173,9.637164745661662,62.62071481,353857.0,199614.0,241536.0,232569.57990743
1482710400,14514728615.25,22109924.90628197,2189332.114700482,6.872294106663179,87.97239373,448557.0,244914.0,292846.0,270013.07915095
1482796800,15007357451.625,66791560.406611934,2405181.7598117976,6.455266791649598,99.53217417,509115.0,296546.0,301503.0,345270.85375765
1482883200,15706536997.5,51289482.24876107,2589949.6705277027,6.8949104111456805,104.35263976,514772.0,305394.0,301119.0,334220.04971301
1482969600,15554725246.0,43734448.33771,2368856.4059704593,6.2982623399158015,107.23074067,512156.0,304605.0,283433.0,319522.21513793
1483056000,15333684493.5,27016866.76275787,2479403.0382490815,6.861030960868147,100.318724,496024.0,286818.0,247437.0,331471.42322822
1483142400,15485593574.0,31572727.70973658,2337271.6538908537,7.437602883583849,82.32831226,449831.0,250273.0,176753.0,215512.42846351
1483228800,16144874870.0,41096750.85565452,2463610.662209278,11.210639398594399,65.07949883,355324.0,180502.0,290282.0,170022.21641909
1483315200,16441122593.75,24607895.53005694,2526780.1663684906,7.359899696663398,113.9071518,529708.0,293682.0,297650.0,278211.81569905
1483401600,16604032593.75,43906538.86741937,2589949.6705277027,7.418693411891044,117.50869676,515023.0,301664.0,326689.0,329964.39351796
1483488000,18278670450.0,29651242.14920385,2432025.910129672,7.300058002572555,195.73590001,545635.0,330164.0,284086.0,386434.81925425
1483574400,16020709800.0,26226846.707464296,2210932.6455724286,6.438563383662171,114.99194252,495909.0,288501.0,284086.0,526684.33943923
1483660800,14246702550.0,24900535.156715058,2542572.5424082936,5.471698593698313,127.77072194,562749.0,346405.0,342362.0,483798.94337235
1483747200,14507903240.25,12103240.458089076,2195140.269532626,5.842190533962145,107.1366432,503340.0,284719.0,280726.0,344066.51921823
1483833600,14753884196.25,8485259.812167948,2637326.7986471113,7.680515375096836,91.2413482,455738.0,260101.0,256862.0,230638.88390195
1483920000,14483317500.0,14680425.28053736,2147763.1414132165,6.007999103472162,102.04592665,475571.0,269947.0,267011.0,297521.31141367
1484006400,14668273763.5,50109300.357485116,2679581.839590968,5.965246353545971,119.94087094,541167.0,323888.0,320848.0,311898.39337535
1484092800,12637835230.875,35717457.43385989,2562350.1341088633,5.244392321977821,111.82087465,491692.0,303058.0,299020.0,495840.25634963
1484179200,12943143563.625,49171054.91265412,2897297.8640577346,6.126284055183816,106.35637276,483077.0,297756.0,294259.0,394742.84616561
1484265600,13333156411.5,54515239.48692956,2528855.3611139767,5.975513339276931,97.90853957,466560.0,275149.0,271629.0,310296.05007851
1484352000,13128500736.25,43595760.47694484,2880550.47756029,7.527621100908444,86.85666196,446468.0,242269.0,238971.0,189694.9606471
1484438400,13217812515.0,32909742.49056232,2796813.5450730724,7.545707985546704,82.22432059,417278.0,235999.0,232132.0,193769.24854518
1484524800,13370306561.25,27544311.114128727,2830308.3180679604,6.873486988625711,103.64270285,473646.0,267640.0,264758.0,249414.31017658
1484611200,14562228011.625,40471212.353163786,2646087.0665960805,6.437614584363864,109.39305302,502461.0,292697.0,288284.0,323187.1166802
1484697600,14128772648.25,63366305.51740329,2528855.3611139767,5.859603530162002,108.62581158,500305.0,298751.0,295079.0,295532.82797803
1484784000,14500148590.125,141974564.61620772,2914045.250555178,6.847691469749378,112.3957332,516338.0,300605.0,296740.0,260588.21802822
1484870400,14465048400.0,64475260.19908332,3165256.0480168313,7.422465646920238,104.84963495,516009.0,298377.0,295214.0,256692.90188916
1484956800,14894193301.25,29598254.94199764,3031276.9560372834,8.264417971913185,94.58963263,484668.0,263562.0,260542.0,222988.6857433
1485043200,14797873125.0,14753502.29439118,3398969.8922646875,8.766332525050025,87.1148655,428797.0,236886.0,233672.0,229821.85079932
1485129600,14863942325.0,29689012.949139353,2715269.0518666185,7.197306783881078,110.16262179,426712.0,236692.0,234193.0,215184.89071341
1485216000,14334397638.75,39199176.35124729,2910612.149123209,6.410079393318013,143.1652105,497858.0,278177.0,275603.0,263431.86998189
1485302400,14391685218.75,22919392.2049625,2930146.458848869,5.865017380465157,135.6068154,514638.0,305961.0,302881.0,304488.2432251
1485388800,14770949263.25,41105343.50097638,3066886.6269284827,6.014819457413821,125.18892663,518118.0,317904.0,313554.0,251581.08007285
1485475200,14801282964.0,50584844.50901646,3320832.65336205,7.8027100733545405,114.04371837,462950.0,263332.0,260698.0,188459.94044311
1485561600,14818028460.0,29732832.51673826,2969215.0783001864,7.540334481864404,122.5350693,461291.0,246395.0,242288.0,120787.04258111
1485648000,14735246803.125,18054662.2987521,3262229.7241850733,8.343736329455337,119.8377983,438727.0,241627.0,237157.0,143425.20631994
1485734400,14820631418.25,32526100.41369879,2852009.2199462317,7.186363261752173,137.40589477,449341.0,250829.0,246218.0,161054.23778466
1485820800,15554584256.0,67820657.9251045,2832474.9102205737,6.134596707654975,145.66158893,523036.0,307683.0,302946.0,227771.61979507
1485907200,15815286256.0,59657200.093271285,3750587.467326551,7.1418284938154155,154.9165724,599052.0,350560.0,344621.0,271145.34475943
1485993600,16260607102.5,70101141.96999004,3066886.6269284827,8.169148739618791,142.30055361,452585.0,259559.0,254199.0,206551.92554845
1486080000,16352884325.0,137557162.43656254,2910612.149123209,6.339554221995469,162.42120704,560374.0,323563.0,318987.0,264280.11267604
1486166400,16666302847.5,44343352.24492109,3043000.842869891,7.037076222422707,139.35303348,500098.0,286326.0,281343.0,212973.24356728
1486252800,16350262337.5,32750847.123128362,3336807.8208021554,7.361964002983358,136.17869567,510277.0,292101.0,286914.0,187004.44446692
1486339200,16511713437.5,39226303.274664536,2623276.58868094,7.634201121126542,154.93020175,440409.0,230027.0,225330.0,213855.38526736
1486425600,16965850756.25,44954233.92674727,3168918.1191265755,6.647437421803543,170.75671139,557390.0,325268.0,320854.0,252326.78910876
1486512000,16925772491.250002,60151968.377197854,3063987.0555793378,6.736885784157865,157.14493504,516490.0,308316.0,302557.0,256176.10035691
1486598400,15798807600.0,83439118.76588912,3546669.9478966305,6.453375623476499,174.18568718,575007.0,346544.0,340140.0,362368.05211338
1486684800,16112416198.75,64767014.966313675,3105959.480998233,6.52224360742681,141.11220269,507435.0,304456.0,299823.0,296633.84790504
1486771200,16190090550.0,30448848.511100117,2917083.566613205,7.074184272399442,117.08000976,474676.0,262686.0,259093.0,162125.91361094
1486857600,16104421019.75,27572866.812270917,2959055.9920321,7.80446105132899,102.74261946,422084.0,238182.0,235095.0,117232.79396981
1486944000,16132310071.875,38898409.98370173,3420752.671639945,7.528311731471464,136.77242215,503160.0,288290.0,284458.0,193640.68463432
1487030400,16370570040.0,102987980.74901986,3546669.9478966305,7.243579504840005,140.99131586,530239.0,315084.0,311031.0,227168.88374706
1487116800,16390111733.75,101928717.12295525,2917083.566613205,6.437087987419589,134.04888989,495896.0,294786.0,291325.0,199854.02097992
1487203200,16762256640.0,64999435.16003756,3189904.331836023,7.5251327358625035,170.92843209,489189.0,285329.0,281408.0,209183.4262181
1487289600,17119935725.0,227913163.14667737,3168918.1191265755,6.798953850785552,165.84442388,550072.0,319767.0,315601.0,259513.03488817
1487376000,17138105285.0,82143460.83637705,3330515.744073747,7.552198510108213,153.36709614,510385.0,288149.0,284460.0,167671.19316705
1487462400,17086510375.0,52464174.42203355,2936112.563854487,7.573443823659389,129.44377921,458998.0,251721.0,248233.0,162299.8912049
1487548800,17714421920.0,67990532.0203525,3242870.592913912,7.785779365853315,159.91401438,503952.0,282728.0,278516.0,177737.95528138
1487635200,18279247250.0,51575349.191295885,3023757.715014323,7.655678424304346,165.81707207,487720.0,279090.0,275202.0,211907.88037714
1487721600,18237515765.0,48633668.4881237,3045669.002804282,7.623538916929256,183.25580355,489247.0,284024.0,280309.0,198255.61148781
1487808000,19140851275.0,125468036.18318745,3286693.168493829,7.57414567315793,211.65472424,551454.0,325913.0,322248.0,278550.22799493
1487894400,19102806731.25,145734375.19879827,3637273.7731331713,7.759859251521507,230.61490244,590852.0,350751.0,346494.0,319779.86179592
1487980800,18587381425.0,167014110.7836648,3659185.06092313,8.01543116888514,191.30417997,561871.0,326521.0,323031.0,198406.55252016
1488067200,19133795677.5,94921242.90584181,3900209.226612676,10.635983121949378,161.17260121,462926.0,265203.0,261607.0,168919.1928246
1488153600,19325323935.0,58718869.96288475,3155225.441754076,8.371293955358619,195.38746144,501496.0,284555.0,280623.0,221116.89378023
1488240000,19241800143.75,78169421.51979661,3352427.0318637057,7.8153897645109,227.3714723,542156.0,325414.0,321282.0,214370.21734414
1488326400,19898087658.75,97353030.7961921,3155225.441754076,7.895846252948964,229.59036693,531642.0,315883.0,311841.0,234425.17026874
1488412800,20387931250.0,47857364.16172551,3440072.183023541,8.46418895606952,252.22663973,565741.0,329428.0,325010.0,345021.20794765
1488499200,20890752811.25,83342548.58983836,3458650.323186516,8.211008571438473,259.68606189,583122.0,337310.0,332794.0,330581.43064597
1488585600,20515484347.5,104602038.36913723,3069265.8497151854,8.940378974527151,222.87178018,489871.0,268875.0,265535.0,203694.74476294
1488672000,20636065337.5,71646630.04780254,3367030.447075614,9.321257541752967,216.69618574,524842.0,280739.0,277612.0,172858.20186682
1488758400,20707990380.0,79080569.24120276,3252505.6019369876,8.94679555747759,238.98093612,537228.0,287731.0,283724.0,228758.88887804
1488844800,20046119625.0,70342663.94495207,3504460.2612419655,8.233883327035944,269.77191295,571328.0,327902.0,323888.0,269327.676729
1488931200,18785978288.75,61677763.73387659,3252505.6019369876,7.837963207770877,233.7307623,526232.0,297108.0,293288.0,260435.17886991
1489017600,19314832212.5,65011056.2650536,3389935.4161033393,8.190491891443378,236.67178552,541481.0,303632.0,299497.0,221691.7612012
1489104000,17733596763.75,75018988.16812257,3573175.168325142,7.830872005288723,257.91797636,551014.0,308482.0,304333.0,274668.64675411
1489190400,19011381200.0,40562346.19171107,3412840.385131065,8.6917913888516,217.66771727,518975.0,280681.0,275869.0,208984.53651967
1489276800,19853444812.5,59295644.25587124,3550270.1992974156,11.78647066117404,190.62879952,422478.0,221110.0,217002.0,174427.09894039
1489363200,20016183000.0,90396475.17006625,3321220.5090201637,9.19165614074374,220.75092528,516184.0,273079.0,267429.0,247252.04938695
1489449600,20209938485.0,67370298.17887816,3573175.168325142,8.859680323496203,256.53171308,561534.0,310395.0,305173.0,273550.07405817
1489536000,20421359320.0,58001639.01304203,3252505.6019369876,8.660321032114954,236.25501962,526478.0,292434.0,287668.0,255049.7728582
1489622400,19100245120.0,92291084.78897868,3504460.2612419655,7.839233664166733,264.55158129,594405.0,327034.0,321647.0,423293.50775359
1489708800,17666903718.75,60427563.19576686,3641704.8372012866,8.086693175138652,244.58901754,532933.0,292196.0,287239.0,476895.83810503
1489795200,15295539370.0,31335396.147668086,3712647.1392246885,7.797544888914719,217.05770532,505650.0,263530.0,258496.0,380629.78813809
1489881600,16629604628.750002,45470746.36708978,3925474.045294894,8.646338325471131,213.24681536,512175.0,271239.0,266278.0,245744.71242082
1489968000,16908833575.0,41204040.55288183,3216051.0250608767,7.301247533577083,241.15787713,512637.0,277033.0,272808.0,290510.52495268
1490054400,18168435468.75,39985187.81933621,3357935.6291076797,7.864682747437989,248.6366135,541181.0,288055.0,283124.0,302496.85816488
1490140800,16558917210.0,41882984.8895408,3807236.875255891,7.2585296062318525,269.31219918,572753.0,320713.0,315238.0,370726.22267649
1490227200,16770208989.999998,61700362.55843429,3499820.233154483,7.486146963976412,235.99807634,537474.0,287871.0,282350.0,301915.09373221
1490313600,15205794660.0,43219939.69092474,4161948.3853729,7.866062220027605,231.55050182,540389.0,289521.0,283721.0,420627.1495177
1490400000,15551246387.25,21547006.668841098,3145108.7230374753,7.270840779961464,182.00765156,490876.0,242975.0,238389.0,331578.1227706
1490486400,15443296850.875,19916836.26311818,3925474.045294894,9.55510503507209,154.65177428,468755.0,221915.0,217800.0,237293.77609117
1490572800,16789415977.5,45260449.243080854,3121461.2890296746,8.210389155637076,194.84378734,459507.0,232291.0,227049.0,303796.69769049
1490659200,16971709882.500002,51782316.24403811,3665352.2712090868,7.714896108538876,233.22176362,553956.0,294001.0,288024.0,409096.06396882
1490745600,16879296264.999998,38464163.437011,3263345.893076478,7.092248070451278,212.93579722,534779.0,283931.0,278596.0,257967.03423884
1490832000,16896048000.0,61652281.026328936,4073274.033199867,8.115090191814065,203.40448684,521047.0,288788.0,283301.0,325048.83020474
1490918400,17563966387.5,42287714.16804253,3352999.9663535496,7.937702896617734,217.27700693,489451.0,259403.0,253693.0,423794.82037002
1491004800,17720120643.75,47589977.23383464,3278488.855990137,7.844659186285315,190.64263242,502790.0,255871.0,251056.0,252602.18715338
1491091200,17970922522.5,48203962.263300814,3924251.812473042,9.7616053753119,180.73640574,501562.0,244203.0,239570.0,252573.88295539
1491177600,18556863561.25,39096538.33477005,4371318.474653517,9.592874471834097,221.03918997,564024.0,288141.0,282680.0,309041.24788389
1491264000,18537515610.0,45876269.76824805,3104629.5984755084,7.85227570484092,200.30284512,496730.0,256015.0,251099.0,299821.15178945
1491350400,18469918530.0,64754541.495937236,4023599.9596242583,8.115687181860727,236.29861443,577216.0,316555.0,311013.0,322587.26112205
1491436800,19525598223.75,62204334.61485792,3651044.407807197,8.513648875934164,221.71976913,548639.0,290465.0,284981.0,310928.71300604
1491523200,19415828025.0,61518505.25318574,4023599.9596242583,9.093102251811834,225.14679282,542131.0,295463.0,290414.0,324783.48942373
1491609600,19268254300.0,45569576.92016287,3402674.0399291576,9.835684449598597,171.61302076,468193.0,226959.0,223024.0,165045.77107404
1491696000,19815481983.75,43853713.714990795,3949088.849260846,11.020867749404804,168.05979031,489532.0,238286.0,234391.0,182076.11124803
1491782400,19759160490.0,102136864.53701383,3675881.444595002,9.032715180529413,198.63497273,548200.0,275496.0,270502.0,227965.84717279
1491868800,20153773955.0,86306466.16076525,4147785.143563278,9.309705848134074,226.34667638,582103.0,307893.0,302546.0,287518.62478869
1491955200,20033943606.25,98768076.02241386,3526859.223868177,8.798438695123862,212.1552116,548651.0,278093.0,273122.0,263669.09990781
1492041600,19349213565.0,178681011.55674708,3287972.0066232057,9.38142880835307,216.66765492,449521.0,228679.0,224281.0,248404.68272295
1492128000,19626308325.0,136654833.4594339,3598646.5269340593,8.199013346206584,235.48446532,558990.0,290208.0,284730.0,296751.88904413
1492214400,19498363475.0,68907283.75413479,3909321.047244913,9.206351772234829,202.57239533,520821.0,271976.0,267026.0,231541.1593159
