722.24000000,received,buy,2017-12-27T17:36:31.993000Z,1812583893,Null,Null,9.00000000
722.24000000,open,buy,2017-12-27T17:36:31.993000Z,1812583894,Null,9.00000000,Null
726.97000000,received,sell,2017-12-27T17:36:31.993000Z,1812583895,Null,Null,6.46488800
726.97000000,open,sell,2017-12-27T17:36:31.993000Z,1812583896,Null,6.46488800,Null
726.97000000,done,sell,2017-12-27T17:36:32.002000Z,1812583897,canceled,6.46488800,Null
726.99000000,done,sell,2017-12-27T17:36:32.015000Z,1812583898,canceled,9.00000000,Null
722.24000000,done,buy,2017-12-27T17:36:32.028000Z,1812583899,canceled,9.00000000,Null
722.49000000,done,buy,2017-12-27T17:36:32.039000Z,1812583900,canceled,0.31000000,Null
755.87000000,done,sell,2017-12-27T17:36:32.092000Z,1812583901,canceled,0.70000000,Null
736.41000000,received,sell,2017-12-27T17:36:32.099000Z,1812583902,Null,Null,0.10000000
736.41000000,open,sell,2017-12-27T17:36:32.099000Z,1812583903,Null,0.10000000,Null
722.13000000,received,buy,2017-12-27T17:36:32.100000Z,1812583904,Null,Null,0.31000000
722.13000000,open,buy,2017-12-27T17:36:32.100000Z,1812583905,Null,0.31000000,Null
732.10000000,received,sell,2017-12-27T17:36:32.100000Z,1812583906,Null,Null,50.94500000
732.10000000,open,sell,2017-12-27T17:36:32.100000Z,1812583907,Null,50.94500000,Null
731.53000000,done,sell,2017-12-27T17:36:32.106000Z,1812583908,canceled,34.22300000,Null
722.53000000,received,buy,2017-12-27T17:36:32.131000Z,1812583909,Null,Null,9.00000000
722.53000000,open,buy,2017-12-27T17:36:32.131000Z,1812583910,Null,9.00000000,Null
742.32000000,done,sell,2017-12-27T17:36:32.135000Z,1812583911,canceled,0.02000000,Null
722.53000000,done,buy,2017-12-27T17:36:32.135000Z,1812583912,canceled,9.00000000,Null
726.99000000,received,sell,2017-12-27T17:36:32.178000Z,1812583913,Null,Null,9.00000000
726.99000000,open,sell,2017-12-27T17:36:32.178000Z,1812583914,Null,9.00000000,Null
724.58000000,done,buy,2017-12-27T17:36:32.261000Z,1812583915,canceled,18.00000000,Null
729.92000000,received,sell,2017-12-27T17:36:32.290000Z,1812583916,Null,Null,13.68900000
729.92000000,open,sell,2017-12-27T17:36:32.290000Z,1812583917,Null,13.68900000,Null
